batch_size,lr1,lr2,test_acc,test_micro,test_macro,val_acc,val_micro,val_macro
32,2e-05,0.001,0.6593379446640316,0.6618075801749271,0.6040522251413104,0.6960227272727273,0.7029411764705882,0.6346458703492888
32,2e-05,0.0001,0.6252470355731226,0.6268221574344023,0.5831687680388881,0.7034090909090909,0.7088235294117649,0.6697118073613251
32,3e-05,0.001,0.6768774703557312,0.6763848396501457,0.5804766784569105,0.6732954545454546,0.6794117647058824,0.5674148778466458
32,3e-05,0.0001,0.6178359683794467,0.6180758017492711,0.5961042346448058,0.6596590909090909,0.6617647058823529,0.6454190131584914
32,5e-05,0.001,0.6331521739130435,0.6326530612244898,0.3875,0.6261363636363636,0.6323529411764706,0.38738738738738737
32,5e-05,0.0001,0.6138833992094862,0.6151603498542274,0.5912242686890574,0.68125,0.6823529411764706,0.6535718328993547
