batch_size,lr1,lr2,test_acc,test_micro,test_macro,val_acc,val_micro,val_macro
32,2e-05,0.001,0.9742647058823529,0.972972972972973,0.9238779023386656,0.9650735294117647,0.9629629629629629,0.8992089343880875
32,2e-05,0.0001,0.9779411764705882,0.9768339768339768,0.9347524877188562,0.96875,0.9668615984405458,0.9049720506031186
32,3e-05,0.001,0.9650735294117647,0.9633204633204633,0.88990435706695,0.9669117647058824,0.9649122807017544,0.8984649894440536
32,3e-05,0.0001,0.9669117647058824,0.9652509652509652,0.8985683825769114,0.96875,0.9668615984405458,0.9066523949692267
