batch_size,lr1,lr2,test_acc,test_micro,test_macro,val_acc,val_micro,val_macro
32,2e-05,0.001,0.5491600790513834,0.5510204081632653,0.5391715522054719,0.6409090909090909,0.6441176470588236,0.6278909903309544
32,2e-05,0.0001,0.6014081027667983,0.6034985422740525,0.5512889572912658,0.678409090909091,0.6794117647058824,0.6396028435005008
32,3e-05,0.001,0.6122776679841897,0.6180758017492711,0.5924555340897755,0.6607954545454545,0.6647058823529411,0.6369562773968753
32,3e-05,0.0001,0.6219120553359684,0.6268221574344023,0.5813882532418001,0.6710227272727273,0.6735294117647059,0.6261848869343001
32,5e-05,0.001,0.6571146245059288,0.6618075801749271,0.6206331045003814,0.6539772727272727,0.6558823529411765,0.6078431372549019
32,5e-05,0.0001,0.6321640316205533,0.6384839650145773,0.608447488584475,0.6551136363636364,0.6588235294117647,0.6250808015513898
