batch_size,lr1,lr2,test_acc,test_micro,test_macro,val_acc,val_micro,val_macro
32,2e-05,0.001,0.6967975206611571,0.695906432748538,0.6921052631578948,0.7165071770334929,0.7197640117994101,0.7135321692566334
32,2e-05,0.0001,0.6887913223140495,0.6929824561403509,0.6929168198804505,0.7136662679425837,0.7168141592920354,0.7168116950922381
32,3e-05,0.001,0.7027376033057852,0.7046783625730995,0.7033366255850904,0.7088815789473685,0.7138643067846607,0.7121712109939167
32,3e-05,0.0001,0.7226239669421488,0.7251461988304092,0.7205202211635429,0.7230861244019139,0.7286135693215339,0.7241757464270553
