batch_size,lr1,lr2,test_acc,test_micro,test_macro,val_acc,val_micro,val_macro
32,2e-05,0.001,0.9742647058823529,0.972972972972973,0.9264353824305132,0.9669117647058824,0.9649122807017544,0.9037001501752044
32,2e-05,0.0001,0.9669117647058824,0.9652509652509652,0.9054169202678027,0.9669117647058824,0.9649122807017544,0.9037001501752044
32,3e-05,0.001,0.9632352941176471,0.9613899613899614,0.8949076891864476,0.9669117647058824,0.9649122807017544,0.9037001501752044
32,3e-05,0.0001,0.9761029411764706,0.974903474903475,0.9299264300356923,0.9669117647058824,0.9649122807017544,0.9037001501752044
