batch_size,lr1,lr2,test_acc,test_micro,test_macro,val_acc,val_micro,val_macro
32,2e-05,0.001,0.6986053719008264,0.7017543859649122,0.6935376181607338,0.6946770334928231,0.6991150442477876,0.6909809108457854
32,2e-05,0.0001,0.7368285123966942,0.7397660818713451,0.7363374132688859,0.7193480861244019,0.7227138643067846,0.7203755703755703
32,3e-05,0.001,0.7226239669421488,0.7251461988304092,0.7243827160493828,0.6946770334928231,0.6991150442477876,0.698356479866006
32,3e-05,0.0001,0.7226239669421488,0.7251461988304092,0.7205202211635429,0.7202452153110048,0.7256637168141593,0.7213870993398552
